,enrollee_id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,target
532,824,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,0.0
534,14217,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,14,500-999,Pvt Ltd,0.0
536,9414,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1.0
537,33242,city_73,Male,No relevent experience,Part time course,Graduate,STEM,8,<10,Early Stage Startup,0.0
539,9684,city_10,Male,Has relevent experience,no_enrollment,Masters,STEM,17,<10,Early Stage Startup,0.0
540,8584,city_16,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,0.0
541,27003,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,0.0
543,29723,city_45,Male,Has relevent experience,Full time course,Graduate,STEM,9,50-99,Pvt Ltd,0.0
544,33181,city_67,Male,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
545,29288,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1.0
546,3004,city_104,Male,Has relevent experience,no_enrollment,Masters,Humanities,7,<10,Pvt Ltd,0.0
547,5828,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,0.0
549,28193,city_13,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Public Sector,0.0
550,26291,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,0.0
551,11739,city_114,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,NGO,0.0
552,20878,city_150,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Public Sector,0.0
556,31013,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,50-99,Funded Startup,0.0
559,28829,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Pvt Ltd,1.0
563,5911,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
564,24069,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
566,3752,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,0.0
567,32925,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
569,19818,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1.0
572,20143,city_57,Male,Has relevent experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,0.0
573,2478,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1.0
577,32355,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Early Stage Startup,0.0
580,3827,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,0.0
582,10386,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,0.0
586,13597,city_36,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,0.0
588,29508,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
592,428,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,0.0
594,21843,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
595,17162,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1.0
596,15259,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,0.0
597,14487,city_21,Male,Has relevent experience,Full time course,Graduate,Other,5,100-500,Pvt Ltd,0.0
602,1131,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,0.0
603,22219,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
604,10454,city_103,Female,No relevent experience,no_enrollment,Graduate,Humanities,3,100-500,Pvt Ltd,0.0
607,22052,city_46,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Public Sector,0.0
609,29432,city_89,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Funded Startup,0.0
610,6812,city_64,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
612,9569,city_46,Male,Has relevent experience,Full time course,Graduate,STEM,12,100-500,Pvt Ltd,0.0
613,6389,city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,15,1000-4999,Pvt Ltd,0.0
615,24586,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Early Stage Startup,0.0
616,9463,city_162,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,<10,Pvt Ltd,0.0
621,13311,city_103,Male,Has relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,0.0
622,26275,city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,10000+,Pvt Ltd,1.0
623,30814,city_46,Male,No relevent experience,no_enrollment,Graduate,Other,2,1000-4999,Pvt Ltd,0.0
624,20823,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,0.0
629,5417,city_10,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,0.0
630,24280,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,0.0
632,22112,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,0.0
633,11003,city_103,Male,Has relevent experience,Full time course,Masters,STEM,8,10/49,Funded Startup,0.0
635,6326,city_99,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,0.0
637,18170,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,0.0
638,33254,city_160,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1.0
639,11821,city_46,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,0.0
640,24937,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1.0
643,15436,city_65,Female,No relevent experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,1.0
646,4475,city_90,Male,Has relevent experience,Full time course,Masters,STEM,>20,10000+,Public Sector,0.0
647,4072,city_16,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Public Sector,0.0
648,11085,city_173,Male,No relevent experience,no_enrollment,Graduate,No Major,14,50-99,NGO,0.0
649,3878,city_103,Male,Has relevent experience,Full time course,Masters,STEM,6,10000+,Pvt Ltd,0.0
650,33104,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
651,17304,city_28,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,0.0
657,26713,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0.0
662,440,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
663,27697,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,7,5000-9999,Public Sector,0.0
665,30509,city_103,Male,Has relevent experience,no_enrollment,Graduate,Other,8,100-500,NGO,0.0
666,28149,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1.0
667,24708,city_11,Male,Has relevent experience,Full time course,Masters,STEM,4,100-500,NGO,1.0
670,33292,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1.0
671,32619,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Pvt Ltd,0.0
674,10967,city_103,Male,No relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Public Sector,1.0
675,17375,city_157,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,NGO,1.0
678,10554,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,0.0
679,8311,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,0.0
681,6010,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,0.0
682,31210,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,0.0
684,5203,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,1.0
687,16625,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,4,<10,Early Stage Startup,1.0
689,21967,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
691,29737,city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,0.0
692,9846,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,NGO,0.0
696,6724,city_16,Male,No relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,0.0
697,21442,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Funded Startup,1.0
699,18,city_23,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
700,26402,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10/49,Pvt Ltd,0.0
701,26214,city_173,Male,No relevent experience,Full time course,Masters,Humanities,9,100-500,Public Sector,0.0
702,21033,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,0.0
703,19073,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,0.0
705,26126,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,13,50-99,Pvt Ltd,0.0
706,28673,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1.0
707,15012,city_144,Male,Has relevent experience,Full time course,Graduate,STEM,9,10/49,Other,0.0
712,29945,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0.0
715,2485,city_136,Male,No relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,0.0
729,17967,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,0.0
730,12217,city_16,Male,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,0.0
731,19215,city_160,Male,No relevent experience,no_enrollment,Graduate,Humanities,10,10000+,Pvt Ltd,0.0
732,27139,city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1.0
735,19378,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,0.0
737,18907,city_103,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,1,10000+,Pvt Ltd,0.0
740,6448,city_165,Male,Has relevent experience,Part time course,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
741,30878,city_91,Male,No relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,0.0
746,3708,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,0.0
747,25403,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,100-500,Pvt Ltd,0.0
752,31798,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,0.0
755,4302,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
756,4980,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,0.0
761,17529,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,1.0
762,8852,city_133,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,4,10/49,Pvt Ltd,0.0
763,1794,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Public Sector,0.0
765,11292,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1.0
766,24062,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,1.0
769,17781,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,0.0
771,28433,city_67,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,500-999,Pvt Ltd,0.0
772,27490,city_71,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
773,31489,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,0.0
775,21585,city_21,Male,Has relevent experience,Full time course,Graduate,Other,3,50-99,Pvt Ltd,0.0
777,26674,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,0.0
779,24222,city_16,Male,No relevent experience,no_enrollment,Phd,STEM,9,1000-4999,Public Sector,0.0
782,14204,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Early Stage Startup,0.0
783,18130,city_67,Female,No relevent experience,no_enrollment,Masters,Humanities,3,50-99,Pvt Ltd,0.0
784,28603,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,0.0
788,18892,city_103,Male,Has relevent experience,Full time course,Masters,STEM,15,50-99,Pvt Ltd,0.0
789,3498,city_41,Male,Has relevent experience,Full time course,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
790,32720,city_145,Female,Has relevent experience,Part time course,Masters,STEM,>20,10000+,NGO,1.0
791,4828,city_21,Male,No relevent experience,no_enrollment,Masters,STEM,6,500-999,NGO,1.0
792,29201,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,0.0
793,33126,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
795,24127,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,0.0
797,23157,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,0.0
801,16466,city_102,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Early Stage Startup,0.0
802,33358,city_159,Female,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1.0
803,17268,city_65,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,0.0
805,24091,city_123,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Public Sector,1.0
811,28211,city_103,Male,Has relevent experience,Full time course,Graduate,Humanities,10,100-500,Pvt Ltd,0.0
813,21176,city_175,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,0.0
814,32958,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,0.0
816,25327,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,0.0
817,27678,city_103,Male,Has relevent experience,Part time course,Graduate,STEM,3,10000+,Pvt Ltd,0.0
818,23741,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1.0
819,28820,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,1.0
820,17500,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,0.0
822,32617,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0.0
827,1783,city_40,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,0.0
828,14496,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
829,9147,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,0.0
831,22997,city_173,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,0.0
834,2991,city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,0.0
835,30340,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Early Stage Startup,0.0
837,9448,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,0.0
839,18498,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,0.0
841,25817,city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Funded Startup,0.0
843,22816,city_98,Male,No relevent experience,no_enrollment,Masters,Arts,>20,<10,Pvt Ltd,0.0
844,27753,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,0.0
846,23247,city_100,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Funded Startup,0.0
849,19454,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1.0
850,14642,city_36,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
851,3438,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,1.0
854,23609,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,0.0
855,32614,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,0.0
856,4568,city_13,Male,No relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,0.0
858,13864,city_102,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,0.0
859,365,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,0.0
861,26682,city_89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
865,21225,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Funded Startup,0.0
867,33049,city_99,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,0.0
868,7710,city_100,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,0.0
874,15250,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,4,5000-9999,Pvt Ltd,0.0
875,13277,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
877,22238,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,0.0
878,9180,city_136,Female,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,0.0
881,31014,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,0.0
883,16796,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,0.0
886,32165,city_103,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
887,13547,city_16,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,100-500,Pvt Ltd,0.0
892,16787,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,0.0
897,22966,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,0.0
899,32482,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
901,10209,city_128,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,0.0
903,28490,city_167,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
904,8093,city_45,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Pvt Ltd,0.0
908,23295,city_123,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,0.0
914,6449,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,0.0
915,18824,city_114,Male,No relevent experience,no_enrollment,Masters,Other,>20,10000+,Pvt Ltd,0.0
916,23056,city_84,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
918,26304,city_54,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,50-99,Pvt Ltd,0.0
919,31586,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,0.0
920,28453,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,0.0
922,23001,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,0.0
923,16784,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10/49,Pvt Ltd,0.0
926,12757,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Funded Startup,1.0
927,32758,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,0.0
930,28336,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
931,6304,city_103,Male,Has relevent experience,Part time course,Graduate,STEM,19,1000-4999,Public Sector,0.0
932,32427,city_103,Male,Has relevent experience,no_enrollment,Phd,STEM,9,1000-4999,Public Sector,0.0
933,31368,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,0.0
